id_venta,id_producto,cantidad,fecha,id_cliente
V000786,P0488,4,2022-07-31,C0092
V004408,P0474,9,2024-04-15,C0161
V000411,P0310,7,2023-11-09,C0061
V001147,P0522,3,2021-12-22,C0153
V000558,P0062,7,2023-12-23,C0056
V004312,P0141,5,2023-09-27,C0123
V006726,P0151,7,2022-07-20,C0150
V005596,P0170,1,2022-05-24,C0255
V003700,P0004,4,2024-02-13,C0250
V006798,P0174,10,2024-03-13,C0086
V007297,P0573,4,2020-03-08,C0067
V003852,P0333,6,2023-05-10,C0251
V002614,P0383,7,2020-12-15,C0267
V002273,P0337,8,2020-10-11,C0262
V004443,P0496,3,2022-09-08,C0073
V000928,P0263,3,2022-08-09,C0218
V001760,P0150,6,2022-08-28,C0165
V003285,P0137,4,2020-03-22,C0142
V003187,P0090,3,2024-03-21,C0200
V001731,P0327,2,2021-11-17,C0126
V004268,P0060,6,2021-12-22,C0001
V003355,P0275,5,2024-06-02,C0185
V001808,P0072,4,2021-12-06,C0166
V006943,P0245,1,2023-08-23,C0099
V001676,P0244,5,2020-10-08,C0300
V007739,P0426,10,2022-05-20,C0241
V003106,P0179,10,2023-01-16,C0114
V000254,P0581,5,2024-02-26,C0262
V006926,P0233,10,2022-01-12,C0076
V001120,P0484,10,2023-01-22,C0125
V000411,P0262,6,2023-11-09,C0061
V006373,P0381,2,2023-06-18,C0025
V004926,P0524,2,2020-03-20,C0164
V004805,P0334,1,2023-03-13,C0198
V004876,P0421,6,2022-10-31,C0139
V001385,P0179,2,2020-10-01,C0099
V001478,P0040,8,2020-07-20,C0035
V006257,P0550,4,2022-01-12,C0046
V004767,P0123,2,2020-08-29,C0194
V007148,P0428,9,2020-08-06,C0065
V006765,P0534,5,2022-05-26,C0240
V002896,P0301,5,2022-05-26,C0249
V005667,P0165,7,2024-03-11,C0025
V003385,P0102,2,2021-10-23,C0237
V001638,P0002,7,2020-03-06,C0218
V000648,P0087,10,2023-07-08,C0163
V001837,P0029,5,2023-04-27,C0220
V004070,P0367,2,2020-12-14,C0230
V007999,P0369,10,2021-06-02,C0215
V000399,P0485,1,2021-04-14,C0267
V004237,P0102,5,2020-10-10,C0126
V002370,P0163,4,2021-09-01,C0058
V002696,P0471,6,2020-03-06,C0160
V001163,P0429,6,2023-10-04,C0187
V000134,P0417,2,2022-11-06,C0214
V000893,P0168,10,2020-07-18,C0167
V005424,P0411,8,2023-09-16,C0283
V004184,P0194,1,2024-01-27,C0263
V003453,P0103,4,2023-03-29,C0088
V006618,P0450,8,2022-08-19,C0220
V002311,P0497,10,2021-05-13,C0190
V003467,P0121,3,2022-07-22,C0007
V001818,P0483,6,2022-01-09,C0150
V005551,P0110,1,2020-09-25,C0208
V005927,P0180,3,2022-02-20,C0212
V002303,P0048,6,2020-05-25,C0214
V000114,P0554,10,2023-02-13,C0247
V002976,P0058,4,2021-01-03,C0220
V006337,P0057,5,2024-02-20,C0031
V007809,P0112,5,2021-07-03,C0123
V004956,P0246,10,2020-06-30,C0279
V003237,P0324,3,2021-09-12,C0226
V004550,P0119,6,2023-03-11,C0002
V007854,P0228,3,2020-06-27,C0088
V006459,P0285,1,2022-04-19,C0065
V002031,P0398,4,2021-10-10,C0127
V003415,P0192,6,2020-02-25,C0142
V001378,P0078,3,2020-08-20,C0174
V001375,P0179,1,2024-01-25,C0051
V007116,P0198,4,2024-02-02,C0075
V006026,P0330,5,2020-03-16,C0144
V003389,P0407,8,2021-05-28,C0238
V004956,P0471,5,2020-06-30,C0279
V001510,P0427,4,2020-02-11,C0152
V001604,P0176,7,2020-09-11,C0112
V004489,P0300,7,2023-02-19,C0047
V001878,P0266,10,2020-03-21,C0299
V003796,P0442,3,2024-02-16,C0178
V002524,P0278,4,2021-04-28,C0109
V001499,P0051,8,2021-02-04,C0092
V004750,P0483,9,2022-03-11,C0270
V007385,P0435,5,2023-01-12,C0263
V006711,P0182,4,2020-03-15,C0241
V006425,P0230,10,2020-03-23,C0138
V002348,P0088,1,2020-11-11,C0197
V006185,P0429,10,2021-02-11,C0245
V000375,P0120,6,2021-01-11,C0058
V002351,P0557,1,2020-05-25,C0011
V002370,P0325,7,2021-09-01,C0058
V006818,P0429,3,2021-04-30,C0174
V004035,P0325,1,2023-04-30,C0076
V006683,P0282,10,2020-07-29,C0269
V004077,P0399,7,2023-08-22,C0124
V004147,P0498,1,2022-08-27,C0101
V005493,P0501,1,2022-10-03,C0125
V007567,P0391,10,2021-10-03,C0232
V006196,P0484,4,2021-12-26,C0183
V004487,P0576,3,2023-10-22,C0194
V006674,P0552,9,2020-07-03,C0200
V002619,P0233,8,2022-07-07,C0074
V001752,P0102,9,2024-06-19,C0238
V005105,P0552,9,2020-04-07,C0156
V006057,P0563,10,2021-01-01,C0238
V006385,P0122,10,2021-04-09,C0053
V000632,P0101,4,2023-01-28,C0038
V003502,P0274,4,2023-06-22,C0166
V001068,P0083,7,2021-02-15,C0174
V004897,P0018,7,2023-02-04,C0192
V006708,P0372,8,2022-03-29,C0238
V005039,P0549,1,2020-09-28,C0197
V003561,P0553,7,2020-09-18,C0154
V007442,P0151,8,2023-01-18,C0045
V000716,P0581,7,2021-08-06,C0255
V006531,P0159,1,2020-09-25,C0178
V007748,P0544,3,2021-07-21,C0119
V005622,P0362,3,2023-03-31,C0162
V000856,P0143,8,2024-04-02,C0038
V004619,P0076,3,2022-01-04,C0120
V001190,P0437,3,2020-01-03,C0168
V007552,P0310,5,2021-03-21,C0205
V000372,P0003,3,2022-05-18,C0072
V006990,P0493,6,2020-10-05,C0203
V004222,P0428,7,2021-09-21,C0050
V000175,P0187,9,2023-06-27,C0027
V004814,P0278,3,2023-04-13,C0145
V000340,P0390,1,2023-03-11,C0223
V005760,P0572,8,2021-06-20,C0039
V005485,P0534,10,2022-02-24,C0218
V003717,P0166,3,2021-06-03,C0007
V002318,P0382,2,2023-01-07,C0044
V002525,P0251,4,2021-07-31,C0263
V005434,P0310,2,2020-01-14,C0143
V004657,P0316,10,2020-12-18,C0224
V000685,P0141,9,2024-04-14,C0057
V003670,P0100,3,2020-06-21,C0184
V003343,P0443,2,2022-01-06,C0104
V000900,P0496,2,2021-03-21,C0004
V002932,P0026,1,2021-04-09,C0243
V001539,P0002,5,2024-04-30,C0046
V000514,P0498,6,2024-03-18,C0007
V002081,P0108,7,2023-12-17,C0205
V003779,P0367,5,2023-12-26,C0216
V007960,P0389,3,2021-02-17,C0228
V007901,P0164,8,2024-03-07,C0264
V007331,P0495,1,2022-03-21,C0173
V002386,P0399,1,2021-10-15,C0046
V001682,P0208,7,2021-11-04,C0021
V003725,P0255,1,2022-12-12,C0261
V003301,P0485,5,2023-06-22,C0162
V000116,P0198,7,2021-02-12,C0169
V006777,P0492,10,2022-06-29,C0129
V000599,P0307,10,2023-12-15,C0255
V001227,P0348,2,2023-01-03,C0267
V005253,P0044,4,2022-05-18,C0022
V003803,P0543,9,2021-01-24,C0250
V000159,P0001,8,2021-04-14,C0117
V006270,P0376,9,2021-09-24,C0253
V004456,P0213,6,2021-03-04,C0028
V005742,P0334,9,2021-09-22,C0156
V002628,P0254,8,2022-07-27,C0030
V001528,P0555,6,2021-11-27,C0165
V003786,P0082,5,2021-10-19,C0182
V002773,P0359,8,2024-03-24,C0187
V003941,P0268,1,2023-03-06,C0072
V004156,P0410,8,2021-08-04,C0295
V000487,P0385,2,2022-07-31,C0154
V006340,P0120,5,2020-08-31,C0124
V006215,P0085,3,2023-02-26,C0282
V005296,P0534,5,2020-02-19,C0101
V005165,P0334,5,2020-11-17,C0246
V006012,P0564,6,2020-05-05,C0190
V006088,P0407,10,2020-08-31,C0230
V004550,P0172,5,2023-03-11,C0002
V005722,P0550,1,2022-09-19,C0278
V003746,P0491,3,2023-08-20,C0195
V001178,P0288,4,2023-02-18,C0255
V000392,P0353,5,2024-06-20,C0022
V002496,P0149,2,2023-10-29,C0042
V006769,P0592,6,2023-10-06,C0032
V004185,P0167,1,2023-07-29,C0109
V003718,P0245,2,2023-06-18,C0240
V002461,P0581,4,2020-02-29,C0260
V001089,P0475,9,2023-01-03,C0250
V001600,P0121,5,2023-07-19,C0035
V005456,P0077,10,2020-05-28,C0125
V004534,P0129,3,2022-04-15,C0203
V000823,P0390,1,2020-08-09,C0124
V005735,P0441,9,2023-06-13,C0291
V000236,P0171,9,2022-06-09,C0205
V005359,P0204,6,2024-03-22,C0203
V005010,P0164,8,2023-10-05,C0011
V006044,P0343,9,2023-01-04,C0243
V000116,P0204,1,2021-02-12,C0169
V002083,P0184,6,2024-05-10,C0267
V002609,P0555,9,2020-12-16,C0153
V001200,P0452,6,2020-03-11,C0163
V007920,P0131,7,2021-08-19,C0113
V004236,P0112,10,2021-11-24,C0035
V006042,P0335,7,2020-10-19,C0134
V001512,P0127,10,2020-02-10,C0215
V000510,P0026,8,2021-10-21,C0042
V005236,P0577,5,2020-01-13,C0243
V003062,P0589,5,2020-07-05,C0254
V006772,P0590,3,2022-12-17,C0255
V006963,P0503,1,2020-02-07,C0051
V003203,P0194,10,2022-06-12,C0050
V007425,P0121,5,2022-05-18,C0092
V003107,P0542,3,2022-04-18,C0260
V003740,P0342,3,2023-05-28,C0184
V007659,P0516,7,2023-05-11,C0169
V005568,P0317,2,2024-02-16,C0275
V003379,P0590,10,2022-09-30,C0271
V001476,P0340,9,2022-11-17,C0194
V005576,P0458,10,2020-12-18,C0291
V004308,P0025,8,2023-07-26,C0104
V003740,P0153,1,2023-05-28,C0184
V000952,P0204,10,2022-11-15,C0137
V003174,P0335,1,2020-11-05,C0126
V003753,P0247,7,2022-03-28,C0017
V001152,P0349,3,2020-06-23,C0185
V002628,P0097,4,2022-07-27,C0030
V004289,P0115,2,2021-01-16,C0084
V001424,P0333,9,2022-07-19,C0007
V000305,P0022,8,2024-01-06,C0150
V006052,P0269,10,2020-07-26,C0232
V001085,P0149,10,2020-10-31,C0041
V003564,P0060,9,2022-04-18,C0245
V001132,P0245,9,2020-05-01,C0021
V003192,P0238,8,2021-11-11,C0244
V006546,P0348,10,2022-01-12,C0043
V000136,P0244,5,2022-06-15,C0113
V006035,P0031,9,2023-07-22,C0007
V006389,P0425,3,2024-07-05,C0104
V000822,P0295,9,2023-07-07,C0148
V000906,P0257,8,2024-01-15,C0139
V007975,P0350,10,2022-05-10,C0050
V003643,P0543,5,2024-01-31,C0122
V004535,P0072,8,2022-05-05,C0011
V003689,P0489,9,2023-05-13,C0246
V007667,P0135,6,2020-05-30,C0227
V006925,P0131,1,2023-04-12,C0099
V005529,P0230,8,2023-09-02,C0226
V006318,P0402,8,2022-05-19,C0270
V004079,P0544,3,2023-02-27,C0183
V004629,P0262,6,2021-05-02,C0174
V000604,P0527,7,2022-11-07,C0250
V001569,P0177,4,2021-07-24,C0232
V006113,P0065,3,2020-12-12,C0067
V006052,P0458,8,2020-07-26,C0232
V005629,P0364,4,2021-12-22,C0061
V007469,P0135,10,2020-12-29,C0131
V005831,P0469,3,2020-12-17,C0249
V003380,P0093,6,2024-04-05,C0156
V000417,P0259,6,2020-01-07,C0072
V004923,P0508,6,2022-09-08,C0178
V007043,P0342,8,2024-05-23,C0132
V000663,P0553,9,2023-11-12,C0122
V006645,P0028,8,2023-05-10,C0134
V001297,P0096,7,2022-03-07,C0155
V000520,P0263,9,2021-07-20,C0153
V006678,P0364,5,2020-04-26,C0192
V006068,P0088,5,2024-01-21,C0123
V000548,P0015,3,2022-12-07,C0079
V001372,P0229,1,2022-12-13,C0123
V006389,P0077,5,2024-07-05,C0104
V007607,P0547,3,2020-08-19,C0197
V007348,P0516,9,2023-04-17,C0187
V002479,P0375,1,2020-09-08,C0198
V001201,P0091,1,2022-04-19,C0275
V001230,P0135,6,2022-05-22,C0251
V004514,P0080,8,2020-05-26,C0234
V002639,P0428,2,2020-09-27,C0209
V000413,P0335,6,2022-04-05,C0042
V003831,P0388,10,2020-10-18,C0162
V007298,P0247,4,2021-06-13,C0156
V002382,P0362,9,2023-01-14,C0022
V004312,P0145,6,2023-09-27,C0123
V000306,P0406,5,2020-08-28,C0178
V005954,P0061,2,2024-03-31,C0182
V005099,P0393,8,2024-03-31,C0035
V002432,P0174,1,2023-01-19,C0263
V005322,P0251,3,2020-12-30,C0158
V000799,P0427,2,2020-01-26,C0071
V006783,P0474,6,2020-01-22,C0069
V006188,P0526,3,2022-03-08,C0076
V001166,P0432,4,2021-08-01,C0149
V006685,P0478,2,2020-08-25,C0005
V005608,P0480,9,2024-03-24,C0001
V000163,P0499,7,2023-08-17,C0078
V001048,P0177,6,2021-02-10,C0033
V001928,P0516,8,2021-05-05,C0071
V006081,P0456,8,2022-03-04,C0276
V000837,P0177,2,2020-10-07,C0291
V007642,P0163,6,2020-01-13,C0140
V000817,P0400,4,2020-10-04,C0069
V001215,P0203,1,2023-09-04,C0147
V000053,P0359,10,2024-03-22,C0253
V004085,P0330,2,2022-09-21,C0263
V001415,P0577,7,2020-10-24,C0254
V007447,P0214,2,2021-10-26,C0299
V007177,P0188,6,2021-07-27,C0053
V006544,P0092,7,2020-08-19,C0167
V003509,P0262,2,2021-09-12,C0081
V002033,P0305,1,2023-03-13,C0129
V000951,P0093,9,2020-12-20,C0021
V003912,P0496,7,2022-04-19,C0155
V002753,P0283,7,2021-02-02,C0001
V000727,P0412,9,2021-03-27,C0069
V005125,P0064,1,2022-01-26,C0263
V007726,P0097,7,2022-06-05,C0027
V001849,P0523,5,2020-11-28,C0142
V006942,P0535,10,2021-09-02,C0166
V001980,P0124,3,2020-09-23,C0246
V000379,P0426,7,2021-08-18,C0057
V003906,P0153,6,2020-08-14,C0035
V006300,P0199,10,2022-07-18,C0069
V002219,P0066,5,2021-10-29,C0032
V001115,P0060,8,2021-10-02,C0093
V006898,P0281,6,2024-02-18,C0074
V000091,P0249,1,2023-01-31,C0045
V002050,P0228,8,2023-12-31,C0245
V001186,P0157,1,2023-02-12,C0163
V005209,P0092,3,2022-03-13,C0142
V000047,P0477,6,2020-09-22,C0078
V001728,P0043,1,2022-07-11,C0148
V000449,P0153,6,2023-05-10,C0028
V004747,P0169,5,2023-02-12,C0137
V000636,P0016,5,2022-05-04,C0092
V004525,P0228,4,2022-11-19,C0122
V001212,P0377,7,2022-10-10,C0011
V002847,P0574,3,2020-07-23,C0122
V003114,P0354,8,2024-05-14,C0009
V006402,P0489,4,2023-01-27,C0169
V000498,P0215,8,2021-01-17,C0059
V006867,P0365,3,2022-08-15,C0065
V000454,P0193,9,2023-11-16,C0032
V005031,P0194,4,2020-06-29,C0060
V003086,P0137,9,2020-05-24,C0088
V007026,P0425,5,2020-06-01,C0044
V006101,P0342,1,2020-10-14,C0117
V007478,P0031,9,2024-03-30,C0007
V002655,P0552,9,2022-07-15,C0093
V000502,P0391,2,2021-08-24,C0053
V003491,P0325,8,2022-11-02,C0059
V000706,P0026,4,2022-04-11,C0275
V005373,P0555,3,2020-07-23,C0144
V007327,P0251,3,2024-02-08,C0251
V001068,P0022,2,2021-02-15,C0174
V002989,P0254,2,2021-08-17,C0134
V004292,P0556,7,2022-09-27,C0295
V001667,P0313,10,2021-06-06,C0127
V004019,P0565,8,2023-08-01,C0198
V003029,P0065,8,2021-06-21,C0282
V006818,P0258,4,2021-04-30,C0174
V004059,P0393,1,2020-09-11,C0223
V006013,P0131,9,2021-07-03,C0205
V004527,P0197,2,2024-06-08,C0099
V001093,P0561,6,2023-03-19,C0090
V002576,P0505,5,2022-04-10,C0074
V000296,P0145,4,2021-11-29,C0152
V004684,P0574,2,2020-04-05,C0270
V007676,P0198,1,2023-05-15,C0228
V006578,P0111,6,2022-07-10,C0244
V001111,P0066,10,2022-06-04,C0183
V004327,P0459,2,2023-03-23,C0263
V003066,P0505,5,2021-05-14,C0015
V004629,P0244,6,2021-05-02,C0174
V003543,P0479,8,2023-10-06,C0163
V003367,P0498,8,2020-12-02,C0216
V001216,P0347,1,2020-04-15,C0045
V003231,P0369,5,2020-06-21,C0285
V007323,P0539,5,2020-01-09,C0246
V005331,P0076,1,2022-04-29,C0281
V001215,P0563,2,2023-09-04,C0147
V005984,P0447,8,2020-10-10,C0230
V004133,P0035,3,2022-11-12,C0188
V001490,P0144,5,2024-01-29,C0159
V005815,P0438,1,2021-05-09,C0072
V002020,P0449,8,2023-09-07,C0156
V004750,P0461,5,2022-03-11,C0270
V003245,P0236,7,2024-04-26,C0045
V000431,P0026,6,2023-09-14,C0057
V005845,P0149,6,2024-04-30,C0035
V007264,P0419,10,2021-05-21,C0248
V002859,P0331,10,2021-06-21,C0166
V004051,P0096,8,2022-07-16,C0156
V005121,P0489,1,2022-04-27,C0070
V005408,P0103,5,2023-08-19,C0022
V003757,P0006,6,2021-12-27,C0002
V005756,P0283,1,2020-09-12,C0154
V003637,P0423,5,2022-09-23,C0065
V005161,P0101,5,2021-05-18,C0153
V000559,P0522,7,2020-08-15,C0224
V001774,P0269,10,2023-03-15,C0245
V005515,P0285,1,2023-04-22,C0093
V005718,P0291,7,2022-01-30,C0124
V001791,P0310,7,2020-03-28,C0215
V006548,P0466,8,2020-04-11,C0155
V001492,P0572,8,2023-06-07,C0027
V002909,P0598,10,2022-06-04,C0245
V004574,P0215,3,2021-05-24,C0244
V002778,P0201,7,2020-03-02,C0281
V006677,P0590,5,2021-08-13,C0078
V001883,P0235,4,2022-10-27,C0109
V007730,P0101,1,2023-03-29,C0132
V002833,P0161,5,2022-04-16,C0161
V000959,P0351,6,2020-02-05,C0035
V000499,P0572,9,2022-07-03,C0258
V006370,P0011,2,2022-09-28,C0291
V000428,P0039,10,2022-11-02,C0237
V007995,P0085,3,2020-04-27,C0164
V006389,P0568,4,2024-07-05,C0104
V001227,P0578,8,2023-01-03,C0267
V002048,P0446,9,2023-03-27,C0037
V002267,P0242,6,2024-07-05,C0192
V002536,P0456,9,2023-03-19,C0206
V003968,P0103,7,2022-08-06,C0190
V002867,P0204,8,2024-01-06,C0078
V002326,P0565,5,2020-05-27,C0096
V005208,P0461,7,2022-05-06,C0186
V004566,P0205,8,2020-08-01,C0089
V004399,P0001,5,2023-06-29,C0264
V000143,P0232,1,2020-10-10,C0140
V007593,P0341,7,2023-06-27,C0159
V006711,P0587,10,2020-03-15,C0241
V007225,P0518,2,2020-03-11,C0051
V001827,P0214,3,2023-05-11,C0198
V002827,P0209,10,2022-05-25,C0113
V000638,P0331,9,2022-09-27,C0260
V003384,P0201,7,2023-12-06,C0093
V005514,P0143,1,2020-05-22,C0027
V004498,P0281,4,2022-08-28,C0195
V003019,P0339,9,2020-09-22,C0139
V005454,P0162,10,2024-03-24,C0226
V004869,P0597,5,2020-01-31,C0240
V007717,P0091,7,2022-01-20,C0037
V004571,P0478,7,2024-04-19,C0124
V005243,P0035,9,2022-09-06,C0299
V005473,P0197,2,2020-09-06,C0058
V004739,P0559,10,2024-02-25,C0064
V006527,P0262,3,2022-11-20,C0182
V001634,P0150,5,2020-09-14,C0230
V000146,P0102,7,2023-08-30,C0088
V007852,P0325,9,2021-10-10,C0276
V000718,P0083,10,2021-12-30,C0203
V007158,P0535,1,2021-12-12,C0074
V002862,P0310,1,2021-03-28,C0086
V005458,P0043,3,2023-01-09,C0116
V006708,P0274,2,2022-03-29,C0238
V000735,P0516,5,2021-02-24,C0184
V007995,P0492,10,2020-04-27,C0164
V003094,P0058,1,2022-02-08,C0224
V002908,P0211,4,2023-08-03,C0220
V004576,P0181,9,2022-02-11,C0159
V001995,P0153,10,2023-03-08,C0034
V000269,P0202,2,2023-03-05,C0061
V001986,P0327,10,2020-11-06,C0144
V003256,P0303,1,2022-10-22,C0056
V006994,P0319,6,2020-06-02,C0051
V005008,P0429,8,2021-02-15,C0142
V004812,P0307,5,2022-02-12,C0214
V005778,P0435,9,2021-01-09,C0285
V001487,P0572,2,2020-01-18,C0132
V003994,P0031,3,2022-02-25,C0156
V006037,P0137,3,2021-04-16,C0169
V002922,P0167,6,2020-04-03,C0032
V007052,P0228,10,2021-06-28,C0056
V006819,P0218,10,2020-04-15,C0043
V007307,P0019,3,2021-04-07,C0159
V007584,P0093,1,2023-10-09,C0245
V001898,P0165,10,2024-01-26,C0286
V005272,P0229,7,2020-06-05,C0253
V000479,P0412,4,2020-12-22,C0217
V004853,P0549,8,2021-03-12,C0061
V007380,P0123,5,2020-05-09,C0213
V001277,P0376,7,2024-04-21,C0078
V007664,P0273,5,2024-03-12,C0232
V006713,P0160,4,2020-11-02,C0152
V003529,P0372,10,2022-05-20,C0204
V001821,P0452,1,2024-07-09,C0089
V001339,P0120,8,2023-06-10,C0173
V007034,P0581,9,2020-09-24,C0002
V002568,P0012,5,2020-10-27,C0217
V002269,P0218,1,2023-04-01,C0045
V007357,P0057,5,2021-07-07,C0192
V007520,P0354,2,2023-03-04,C0088
V000226,P0006,7,2021-03-09,C0127
V005900,P0091,5,2022-12-15,C0214
V000060,P0565,1,2022-05-12,C0291
V002500,P0002,3,2022-10-09,C0206
V003685,P0111,1,2023-10-10,C0003
V005606,P0099,2,2021-04-24,C0217
V003787,P0411,6,2021-04-29,C0258
V005278,P0012,7,2022-04-11,C0035
V002636,P0270,10,2020-07-03,C0165
V000207,P0172,10,2021-03-02,C0200
V002585,P0092,1,2021-06-08,C0099
V002766,P0004,4,2020-01-09,C0025
V002942,P0410,4,2022-10-29,C0025
V003252,P0501,3,2023-09-20,C0169
V006019,P0122,8,2020-10-20,C0064
V007656,P0230,1,2022-05-29,C0064
V007715,P0101,7,2022-02-02,C0183
V002153,P0171,3,2020-06-01,C0163
V004331,P0199,4,2023-04-06,C0030
V007806,P0206,3,2024-04-29,C0188
V002914,P0552,3,2022-10-23,C0251
V005643,P0531,4,2023-04-28,C0022
V001034,P0574,7,2023-02-24,C0198
V003769,P0533,5,2024-04-10,C0032
V005734,P0081,5,2022-06-01,C0223
V006198,P0480,6,2021-01-13,C0043
V001993,P0129,3,2022-08-03,C0204
V001409,P0113,3,2023-09-25,C0009
V004714,P0208,3,2024-04-25,C0227
V007316,P0261,3,2022-09-10,C0050
V007154,P0214,10,2021-09-17,C0067
V002961,P0314,8,2022-03-03,C0076
V002123,P0227,3,2020-09-08,C0007
V007686,P0209,5,2020-07-21,C0082
V006847,P0486,3,2022-04-29,C0214
V002243,P0382,9,2023-09-06,C0163
V007384,P0002,3,2023-09-16,C0133
V003223,P0266,7,2020-07-22,C0195
V005255,P0169,3,2022-04-02,C0163
V003557,P0127,4,2021-10-26,C0263
V005080,P0523,7,2021-06-24,C0028
V005458,P0474,7,2023-01-09,C0116
V007356,P0522,10,2024-06-26,C0082
V006485,P0563,1,2022-05-01,C0001
V002775,P0498,2,2021-06-13,C0243
V006765,P0111,4,2022-05-26,C0240
V004663,P0030,1,2022-03-08,C0269
V005747,P0297,2,2020-11-24,C0286
V003317,P0239,6,2023-10-20,C0123
V001382,P0205,2,2024-06-22,C0217
V003049,P0168,10,2022-10-17,C0081
V005364,P0303,7,2021-01-20,C0230
V002185,P0592,10,2023-11-05,C0203
V007399,P0131,6,2020-11-05,C0230
V007575,P0495,8,2022-02-08,C0167
V000952,P0119,3,2022-11-15,C0137
V007986,P0292,9,2021-03-27,C0150
V004529,P0001,9,2020-06-25,C0267
V001821,P0459,2,2024-07-09,C0089
V005719,P0090,4,2023-09-30,C0203
V007891,P0046,9,2024-02-04,C0232
V002484,P0534,5,2021-03-24,C0265
V002709,P0093,3,2020-11-27,C0143
V004245,P0434,2,2020-10-04,C0194
V004724,P0136,2,2022-08-10,C0281
V004939,P0496,7,2023-12-05,C0022
V007771,P0545,8,2023-04-12,C0073
V000161,P0209,5,2020-12-20,C0076
V005368,P0316,6,2021-07-15,C0036
V005849,P0234,9,2024-01-23,C0026
V002901,P0455,1,2021-09-24,C0283
V003383,P0353,8,2020-03-12,C0279
V002083,P0142,9,2024-05-10,C0267
V006802,P0295,6,2023-01-16,C0005
V000424,P0553,9,2020-01-02,C0261
V007538,P0333,9,2020-05-11,C0081
V007844,P0511,8,2022-09-01,C0297
V002481,P0291,7,2021-06-24,C0247
V004719,P0394,2,2021-12-02,C0137
V005614,P0119,2,2023-06-14,C0071
V004307,P0318,10,2020-12-10,C0188
V001146,P0065,10,2021-05-15,C0041
V005142,P0302,3,2023-06-04,C0090
V007778,P0320,3,2023-06-05,C0076
V000769,P0335,1,2022-09-12,C0220
V000875,P0039,8,2024-06-17,C0017
V000699,P0230,9,2021-12-15,C0281
V000912,P0037,10,2024-03-30,C0114
V004099,P0330,5,2022-04-22,C0004
V006523,P0508,1,2023-05-02,C0204
V005727,P0557,8,2023-11-30,C0267
V006842,P0339,8,2023-10-22,C0045
V000797,P0297,2,2021-07-15,C0187
V001771,P0383,8,2023-09-14,C0281
V003316,P0200,2,2021-10-10,C0007
V005632,P0161,1,2022-10-22,C0131
V005774,P0165,1,2020-10-08,C0188
V001833,P0417,2,2022-12-11,C0134
V002495,P0539,10,2021-04-05,C0086
V001817,P0295,6,2023-11-30,C0283
V006181,P0491,1,2022-04-20,C0275
V007476,P0470,2,2021-06-11,C0033
V006126,P0199,1,2022-03-23,C0265
V005527,P0164,6,2021-03-23,C0060
V006772,P0337,1,2022-12-17,C0255
V002902,P0273,10,2021-12-17,C0137
V003658,P0294,2,2023-12-31,C0253
V001453,P0480,4,2021-10-31,C0162
V007746,P0525,1,2022-07-18,C0123
V007593,P0311,5,2023-06-27,C0159
V006294,P0436,2,2021-08-15,C0086
V002185,P0263,7,2023-11-05,C0203
V000608,P0535,9,2022-04-03,C0104
V006152,P0051,5,2022-09-30,C0114
V000035,P0389,6,2020-08-06,C0142
V001330,P0509,10,2024-06-16,C0057
V006498,P0580,3,2020-05-14,C0147
V006541,P0481,4,2023-09-02,C0164
V004835,P0253,1,2020-11-17,C0133
V003422,P0051,6,2022-10-04,C0249
V005124,P0316,8,2024-01-06,C0282
V003409,P0484,1,2021-01-08,C0076
V004205,P0458,1,2020-01-19,C0164
V007539,P0316,6,2021-07-30,C0197
V007417,P0543,3,2020-10-19,C0138
V007107,P0174,1,2022-01-26,C0192
V003020,P0320,6,2023-12-06,C0276
V004695,P0475,10,2024-04-26,C0244
V000369,P0507,3,2020-09-21,C0224
V000952,P0174,4,2022-11-15,C0137
V001992,P0088,5,2023-02-19,C0033
V002978,P0376,5,2020-08-11,C0166
V004626,P0364,8,2024-03-21,C0003
V000970,P0542,6,2020-11-14,C0197
V005339,P0006,7,2024-02-25,C0258
V004013,P0580,10,2020-01-02,C0160
V006097,P0206,2,2020-01-08,C0090
V000272,P0505,9,2021-12-17,C0148
V005967,P0113,6,2022-03-19,C0072
V007079,P0506,8,2023-11-13,C0258
V004578,P0429,3,2020-12-15,C0129
V005667,P0572,6,2024-03-11,C0025
V005622,P0221,5,2023-03-31,C0162
V002504,P0344,8,2022-04-22,C0237
V002408,P0313,4,2022-04-02,C0131
V003072,P0261,7,2024-04-19,C0275
V002855,P0088,1,2020-06-23,C0031
V000877,P0348,10,2020-09-19,C0183
V001364,P0485,3,2021-05-05,C0017
V005601,P0455,7,2023-11-16,C0216
V004572,P0391,9,2021-12-18,C0037
V002264,P0556,4,2022-09-15,C0281
V002625,P0393,9,2020-09-03,C0038
V004587,P0465,2,2024-03-30,C0031
V001611,P0160,1,2021-02-27,C0139
V006686,P0282,3,2023-11-03,C0046
V002859,P0515,8,2021-06-21,C0166
V000123,P0344,10,2020-01-27,C0114
V004796,P0588,10,2020-01-24,C0059
V004108,P0121,6,2022-10-16,C0261
V007284,P0533,2,2024-03-01,C0075
V005184,P0427,4,2024-02-24,C0116
V000657,P0307,8,2023-08-16,C0250
V000594,P0057,9,2024-02-23,C0184
V004319,P0121,8,2023-11-17,C0022
V001229,P0393,9,2021-03-10,C0209
V006861,P0181,8,2023-05-26,C0152
V007557,P0337,10,2020-09-14,C0255
V005780,P0390,7,2024-04-30,C0244
